date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,GDP_bigmac,adj_price,USD,EUR,GBP,JPY,CNY
2021-01-01,NZL,NZD,New Zealand,6.8,1.395089286,4.87423999900176,46125.5937794118,4.28889251844752,0.10867,-0.08631,0.12231,0.37526,0.15203
2021-01-01,NIC,NIO,Nicaragua,124,34.8453,3.55858609338993,2531.25762822581,3.18138428537025,0.0912,-0.10072,0.10462,0.35358,0.13387
2021-01-01,NOR,NOK,Norway,52,8.5439,6.08621355587027,63144.2324019231,4.72124873841224,0.25757,0.0364,0.27304,0.55996,0.30675
2021-01-01,OMN,OMR,Oman,1.1,0.385,2.85714285714286,32594.7395454545,3.94514299069451,-0.2935,-0.41776,-0.28481,-0.12362,-0.26587
2021-01-01,PAK,PKR,Pakistan,550,160.35,3.42999688182102,1820.08698436364,3.16331709103407,0.05777,-0.12826,0.07079,0.31212,0.09914
2021-01-01,PER,PEN,Peru,11.9,3.6207,3.28665727621731,9610.37452941176,3.3612282959268,-0.04611,-0.21387,-0.03437,0.18326,-0.00881
2021-01-01,PHL,PHP,Philippines,142,48.0925,2.95264334355669,6264.6031056338,3.27622942394082,-0.12082,-0.27544,-0.11,0.09058,-0.08644
2021-01-01,POL,PLN,Poland,13.08,3.7226,3.51367323913394,22530.8581880734,3.68947144149696,-0.07095,-0.23435,-0.05952,0.15244,-0.03462
2021-01-01,QAT,QAR,Qatar,13,3.641,3.57044767920901,86270.1360692308,5.30875920353487,-0.3439,-0.45929,-0.33583,-0.18614,-0.31824
2021-01-01,ROU,RON,Romania,9.9,4.0089,2.46950535059493,27064.8855151515,3.80465779452048,-0.36681,-0.47817,-0.35902,-0.21455,-0.34205
2021-01-01,RUS,RUB,Russia,135,74.63,1.80892402519094,27054.7410866667,3.80440007668237,-0.53615,-0.61773,-0.53045,-0.42462,-0.51801
2021-01-01,SAU,SAR,Saudi Arabia,14,3.7518,3.73154219308065,36534.6674785714,4.0452363287035,-0.10012,-0.25838,-0.08905,0.11626,-0.06493
2021-01-01,SGP,SGD,Singapore,5.9,1.3308,4.43342350465885,74701.4468135593,5.01485821254065,-0.13757,-0.28925,-0.12696,0.0698,-0.10385
2021-01-01,ZAF,ZAR,South Africa,33.5,15.5225,2.15815751328716,13970.4351402985,3.4719950479775,-0.39362,-0.50027,-0.38616,-0.24781,-0.36991
2021-01-01,KOR,KRW,South Korea,4500,1097.35,4.10078826263271,40399.7878496,4.14342919068226,-0.03451,-0.20431,-0.02263,0.19765,0.00325
2021-01-01,LKA,LKR,Sri Lanka,700,189,3.7037037037037,5097.90086485714,3.2465895107941,0.11289,-0.08284,0.12658,0.38048,0.15641
2021-01-01,SWE,SEK,Sweden,52.88,8.29525,6.37473252765137,45214.4315979576,4.26574456605918,0.45784,0.20144,0.47577,0.80838,0.51485
2021-01-01,CHE,CHF,Switzerland,6.5,0.89155,7.29067354607145,63151.0022307692,4.72142072500146,0.50639,0.24145,0.52492,0.86861,0.56529
2021-01-01,TWN,TWD,Taiwan,72,27.98,2.57326661901358,54408.5361,4.4993195514993,-0.44207,-0.5402,-0.43521,-0.30791,-0.42025
2021-01-01,THA,THB,Thailand,128,30.13,4.24825755061401,9266.98513359375,3.35250453461752,0.23619,0.01877,0.25139,0.53343,0.28453
2021-01-01,TUR,TRY,Turkey,14.99,7.4705,2.00655913258818,16938.7903669113,3.54740571235304,-0.4482,-0.54525,-0.44141,-0.31552,-0.42662
2021-01-01,UKR,UAH,Ukraine,62,28.14,2.20326936744847,7518.79222741936,3.30809192950568,-0.35027,-0.46454,-0.34228,-0.19404,-0.32486
2021-01-01,ARE,AED,United Arab Emirates,14.75,3.67315,4.01562691422893,53548.7986779661,4.47747803819158,-0.12509,-0.27897,-0.11433,0.08528,-0.09088
2021-01-01,USA,USD,United States,4.89,1,4.89,65077.3,4.77035806014937,0,-0.17587,0.0123,0.24045,0.0391
2021-01-01,URY,UYU,Uruguay,204,42.495,4.80056477232616,14902.9296367647,3.49568494495297,0.33968,0.10407,0.35616,0.66182,0.39207
2021-01-01,VNM,VND,Vietnam,66000,23064,2.86160249739854,5918.42663873636,3.26743485746647,-0.14563,-0.29589,-0.13512,0.0598,-0.11222
2021-07-01,ARG,ARS,Argentina,380,96.33375,3.94461961669716,6294.25217421053,3.29976171346931,0.14422,-0.02168,0.0797,0.51525,0.21761
2021-07-01,AUS,AUD,Australia,6.55,1.366586949,4.79296250033191,58758.1636030534,4.56627189645504,0.00468,-0.14098,-0.05197,0.33047,0.06912
2021-07-01,AZE,AZN,Azerbaijan,3.95,1.699,2.32489699823426,10240.4212658228,3.39502459422285,-0.34454,-0.43957,-0.3815,-0.13199,-0.3025
2021-07-01,BHR,BHD,Bahrain,1.5,0.377,3.97877984084881,32193.8531333333,3.9249935624992,-0.02972,-0.1704,-0.08443,0.28491,0.03252
2021-07-01,BRA,BRL,Brazil,22.9,5.24865,4.36302668305183,7951.93930131004,3.33977927162494,0.25042,0.06913,0.17991,0.65589,0.33063
2021-07-01,GBR,GBP,Britain,3.49,0.734672887,4.75041349933471,47336.0659885387,4.29053563230972,0.05976,-0.09389,0,0.4034,0.12773
2021-07-01,CAN,CAD,Canada,6.77,1.2741,5.31355466603877,44879.3847858198,4.23122987955788,0.202,0.02773,0.13422,0.59177,0.2791
2021-07-01,CHL,CLP,Chile,2990,759.285,3.93791527555529,16892.1540610368,3.55560140007281,0.06008,-0.09361,0.00031,0.40383,0.12808
2021-07-01,CHN,CNY,China,22.4,6.4797,3.45695016744602,15463.2575267857,3.52110698359156,-0.06028,-0.19652,-0.11326,0.24445,0
2021-07-01,COL,COP,Colombia,12950,3842.11,3.37054378974053,8169.99752277992,3.34504332743881,-0.03554,-0.17537,-0.08992,0.2772,0.02632
2021-07-01,CRI,CRC,Costa Rica,2370,617.74,3.83656554537508,15505.7120011392,3.52213185998026,0.04261,-0.10855,-0.01618,0.3807,0.10949
2021-07-01,CZE,CZK,Czech Republic,89,21.80065,4.08244708299982,29999.2311359551,3.87201407561413,0.00918,-0.13713,-0.04772,0.33643,0.07391
2021-07-01,DNK,DKK,Denmark,30,6.3239,4.7439080314363,65408.4808433333,4.72681452996272,-0.03937,-0.17865,-0.09354,0.27213,0.02224
2021-07-01,EGY,EGP,Egypt,42.5,15.67,2.71218889597958,6617.08428,3.30755507348082,-0.21513,-0.32892,-0.25938,0.03938,-0.16478
2021-07-01,EUZ,EUR,Euro area,4.29,0.850159405,5.0461124993377,40672.9132171923,4.12968314140946,0.16957,0,0.10362,0.54882,0.24459
2021-07-01,GTM,GTQ,Guatemala,26,7.7448,3.35709120958579,6405.96046538462,3.30245841839356,-0.027,-0.16807,-0.08187,0.28851,0.03541
2021-07-01,HND,HNL,Honduras,87,23.744,3.66408355795148,3566.43623333333,3.23391060606346,0.08449,-0.07275,0.02333,0.43615,0.15405
2021-07-01,HKG,HKD,Hong Kong,21,7.7729,2.70169434831273,88810.9544380952,5.29176423172143,-0.51132,-0.58217,-0.53888,-0.35286,-0.47998
2021-07-01,HUN,HUF,Hungary,908,305.64505,2.97076625320777,26486.0056785242,3.7872027129883,-0.24918,-0.35804,-0.29152,-0.00571,-0.20102
2021-07-01,IND,INR,India,190,74.615,2.54640487837566,3771.46063842105,3.2388600177587,-0.24747,-0.35658,-0.28991,-0.00345,-0.1992
2021-07-01,IDN,IDR,Indonesia,34000,14517.5,2.34200103323575,8601.0975677,3.35545034021973,-0.33193,-0.42879,-0.3696,-0.1153,-0.28908
2021-07-01,ISR,ILS,Israel,17,3.29205,5.16395558998193,45197.2946,4.23890441250758,0.16605,-0.00301,0.10029,0.54416,0.24084
2021-07-01,JPN,JPY,Japan,390,109.935,3.54755082548779,55874.8541751282,4.49666708332327,-0.24487,-0.35435,-0.28745,0,-0.19643
2021-07-01,JOR,JOD,Jordan,2.13,0.709,3.00423131170663,7239.69342723005,3.32258523046895,-0.13455,-0.26003,-0.18335,0.14609,-0.07903
2021-07-01,KWT,KWD,Kuwait,1.25,0.3008,4.15558510638298,34143.16856,3.9720512021316,0.00139,-0.1438,-0.05507,0.32611,0.06562
2021-07-01,MYS,MYR,Malaysia,9.99,4.2245,2.36477689667416,22953.7987087087,3.70193312530702,-0.38857,-0.47722,-0.42305,-0.1903,-0.34935
2021-07-01,MEX,MXN,Mexico,64,20.13525,3.17850535751977,15301.33035625,3.51719796490042,-0.13501,-0.26042,-0.18378,0.14548,-0.07952
2021-07-01,MDA,MDL,Moldova,52,17.98,2.89210233592881,7291.80372307692,3.32384320416041,-0.16716,-0.28791,-0.21413,0.1029,-0.11374
2021-07-01,NZL,NZD,New Zealand,6.9,1.448750453,4.76272499912723,45828.9441884058,4.25415281114975,0.07159,-0.08377,0.01117,0.41907,0.14032
2021-07-01,NIC,NIO,Nicaragua,128,35.2063,3.63571292637965,2472.21436171875,3.20749543599507,0.08495,-0.07235,0.02377,0.43676,0.15454
2021-07-01,NOR,NOK,Norway,57,9.0444,6.30224227146079,58076.4733561404,4.54981548640394,0.32583,0.1336,0.25107,0.75575,0.41087
2021-07-01,OMN,OMR,Oman,1.15,0.38505,2.98662511362161,31432.6082608696,3.90661665623233,-0.26824,-0.37434,-0.30951,-0.03096,-0.22131
2021-07-01,PAK,PKR,Pakistan,580,161.1,3.60024829298572,1740.06271,3.1898208574679,0.08032,-0.07631,0.0194,0.43063,0.14961
2021-07-01,PER,PEN,Peru,12.9,3.9511,3.26491356837336,8937.90273643411,3.36358101832334,-0.07091,-0.20562,-0.1233,0.23036,-0.01132
2021-07-01,PHL,PHP,Philippines,142,50.35,2.82025819265144,6315.8473028169,3.30028303278268,-0.18205,-0.30065,-0.22818,0.08318,-0.12959
2021-07-01,POL,PLN,Poland,13.43,3.90685,3.43755199201403,22123.1786075949,3.68188145955046,-0.10635,-0.23592,-0.15674,0.18343,-0.04903
2021-07-01,QAT,QAR,Qatar,13,3.641,3.57044767920901,86975.8222538462,5.24746304381575,-0.34873,-0.44316,-0.38546,-0.13755,-0.30696
2021-07-01,ROU,RON,Romania,10.6,4.1877,2.53122238937842,25484.3513396226,3.76302217849324,-0.35616,-0.44951,-0.39246,-0.14738,-0.31486
2021-07-01,RUS,RUB,Russia,135,74.53,1.81135113377164,27276.0477622222,3.80627480114833,-0.5445,-0.61054,-0.57018,-0.3968,-0.51528
2021-07-01,SAU,SAR,Saudi Arabia,14,3.7507,3.73263657450609,36833.5195642857,4.0369978835729,-0.115,-0.24331,-0.1649,0.17198,-0.05823
2021-07-01,SGP,SGD,Singapore,5.9,1.36825,4.31207747122236,75312.5015932203,4.9659035111426,-0.16886,-0.28936,-0.21572,0.10065,-0.11555
2021-07-01,ZAF,ZAR,South Africa,33.5,14.6625,2.2847399829497,14084.7127283582,3.4878280881116,-0.373,-0.46391,-0.40835,-0.16968,-0.33278
2021-07-01,KOR,KRW,South Korea,4600,1150.35,3.99878297909332,39844.816104,4.10969238208948,-0.06867,-0.2037,-0.12118,0.23333,-0.00893
2021-07-01,LKA,LKR,Sri Lanka,700,199.5,3.50877192982456,5139.60148542857,3.27188775563227,0.02646,-0.12236,-0.03142,0.35931,0.0923
2021-07-01,SWE,SEK,Sweden,54,8.7165,6.19514713474445,44638.831987037,4.22542279120121,0.40336,0.19989,0.32422,0.85842,0.49337
2021-07-01,CHE,CHF,Switzerland,6.5,0.92275,7.04416147385532,63667.5748461539,4.68478801853801,0.43922,0.23055,0.35806,0.90591,0.53153
2021-07-01,TWN,TWD,Taiwan,72,28.0475,2.56707371423478,54853.5957,4.47201329326104,-0.45056,-0.53022,-0.48154,-0.27239,-0.41532
2021-07-01,THA,THB,Thailand,128,32.81,3.90124961901859,9342.78869296875,3.37335520734076,0.10695,-0.05354,0.04453,0.4659,0.17795
2021-07-01,TUR,TRY,Turkey,19.99,8.55725,2.33603085103275,12805.875997999,3.4569562049968,-0.3532,-0.44698,-0.38967,-0.14346,-0.31171
2021-07-01,UKR,UAH,Ukraine,65,27.22,2.38795003673769,7230.43584153846,3.3223617468165,-0.31204,-0.41178,-0.35083,-0.08895,-0.26791
2021-07-01,ARE,AED,United Arab Emirates,14.75,3.67315,4.01562691422893,53986.825661017,4.45108894639514,-0.13648,-0.26168,-0.18517,0.14353,-0.08109
2021-07-01,USA,USD,United States,4.93,1,4.93,65077.3,4.71881962643631,0,-0.14499,-0.05639,0.32427,0.06414
2021-07-01,URY,UYU,Uruguay,225,44,5.11363636363636,13622.5170591111,3.47667040837155,0.40784,0.20372,0.32845,0.86435,0.49814
2021-07-01,VNM,VND,Vietnam,69000,23028.5,2.99628720932757,5707.41133846667,3.2855950249015,-0.12712,-0.25367,-0.17634,0.15593,-0.07113
2022-01-01,ARG,ARS,Argentina,450,105.0165,4.28504092214081,6781.339936,3.34668253271777,0.20193,0.06476,0.13181,0.71413,0.1848
2022-01-01,AUS,AUD,Australia,6.4,1.419345682,4.50911999885874,60559.89975,4.65760472692457,-0.0912,-0.19491,-0.14422,0.29608,-0.10416
2022-01-01,AZE,AZN,Azerbaijan,4.5,1.699,2.64861683343143,8074.5728,3.37820676225383,-0.26401,-0.348,-0.30695,0.04963,-0.2745
2022-01-01,BHR,BHD,Bahrain,1.5,0.377,3.97877984084881,29710.3296,3.90560641512064,-0.04369,-0.15282,-0.09948,0.36384,-0.05732
2022-01-01,BRA,BRL,Brazil,22.9,5.31,4.31261770244821,8333.11399126638,3.38450903934939,0.19614,0.05964,0.12636,0.70588,0.17909
2022-01-01,GBR,GBP,Britain,3.59,0.745350874,4.81652349950823,44150.4842339833,4.25760392607925,0.06195,-0.05923,0,0.51451,0.04682
2022-01-01,CAN,CAD,Canada,6.77,1.2718,5.32316401949992,43315.8444903988,4.23725849905748,0.17929,0.04472,0.11049,0.68185,0.16249
2022-01-01,CHL,CLP,Chile,3100,798.6,3.88179313799149,16830.0534332903,3.59163296635497,0.01456,-0.10122,-0.04463,0.44692,1e-04
2022-01-01,CHN,CNY,China,24.4,6.36535,3.83325347388596,15002.3449180328,3.54708019912805,0.01446,-0.10131,-0.04473,0.44677,0
2022-01-01,COL,COP,Colombia,12950,3941.995,3.2851386163605,7708.78151221622,3.36929012485666,-0.08472,-0.18917,-0.13812,0.30532,-0.09777
2022-01-01,CRI,CRC,Costa Rica,2650,642.585,4.12396803535719,13534.3834016604,3.51129673191157,0.10252,-0.0233,0.0382,0.57236,0.0868
2022-01-01,CZE,CZK,Czech Republic,89,21.6802,4.10512818147434,30210.272494382,3.91779317204288,-0.01639,-0.12864,-0.07377,0.40278,-0.03041
2022-01-01,DNK,DKK,Denmark,32,6.6373,4.82123755141398,62778.38175,4.7116831050237,-0.03945,-0.14907,-0.09549,0.36989,-0.05314
2022-01-01,EGY,EGP,Egypt,42.5,15.71,2.70528325907066,7252.74381176471,3.35817361402066,-0.24378,-0.33008,-0.2879,0.07848,-0.25456
2022-01-01,EUZ,EUR,Euro area,4.42,0.89206066,4.95482000069367,38522.5069540766,4.12041467537714,0.12882,0,0.06296,0.60987,0.11273
2022-01-01,GTM,GTQ,Guatemala,26,7.6898,3.38110223933002,6492.95833846154,3.33965285698972,-0.04963,-0.15808,-0.10507,0.35538,-0.06317
2022-01-01,HND,HNL,Honduras,89,24.61415,3.61580635528751,3336.31634157303,3.26270561133646,0.04031,-0.0784,-0.02038,0.48365,0.02549
2022-01-01,HKG,HKD,Hong Kong,22,7.79755,2.82139902918224,82540.0044,5.19339830556131,-0.49002,-0.54822,-0.51978,-0.2727,-0.49729
2022-01-01,HUN,HUF,Hungary,982,317.51115,3.09280477236784,25440.1085767821,3.80151423539575,-0.23628,-0.32344,-0.28084,0.08918,-0.24717
2022-01-01,IND,INR,India,190,74.6225,2.54614894971356,3766.97106947369,3.27320337927219,-0.26979,-0.35312,-0.31239,0.04139,-0.2802
2022-01-01,IDN,IDR,Indonesia,34000,14382,2.36406619385343,8472.30502489412,3.38790200144893,-0.34496,-0.41971,-0.38318,-0.06582,-0.3543
2022-01-01,ISR,ILS,Israel,17,3.17775,5.349697112737,45232.4939294118,4.28397931673661,0.17225,0.03847,0.10386,0.6718,0.15554
2022-01-01,JPN,JPY,Japan,390,115.225,3.38468214363202,55377.7163261538,4.53128228005603,-0.29881,-0.37883,-0.33972,0,-0.30881
2022-01-01,JOR,JOD,Jordan,2.12,0.709,2.9901269393512,7209.50603773585,3.35711963716076,-0.1639,-0.25931,-0.21267,0.19241,-0.17581
2022-01-01,KWT,KWD,Kuwait,1.25,0.3029,4.12677451304061,28006.55424,3.86407467940493,0.00254,-0.11187,-0.05595,0.42978,-0.01175
2022-01-01,MYS,MYR,Malaysia,9.99,4.1855,2.38681161151595,22055.4940540541,3.71900986354152,-0.39754,-0.46629,-0.43269,-0.1408,-0.40613
2022-01-01,MEX,MXN,Mexico,69,20.649,3.34156617753886,13763.527826087,3.51688242466159,-0.10807,-0.20986,-0.16011,0.27202,-0.12078
2022-01-01,MDA,MDL,Moldova,52,18,2.88888888888889,7349.66723076923,3.36053624815499,-0.19303,-0.28512,-0.2401,0.15087,-0.20453
2022-01-01,NZL,NZD,New Zealand,7,1.52264941,4.59724999991955,45754.1712,4.29669587728774,0.00439,-0.11023,-0.05421,0.43241,-0.00993
2022-01-01,NIC,NIO,Nicaragua,134,35.455,3.77943872514455,2520.78834626866,3.24282605798399,0.09406,-0.03079,0.03023,0.5603,0.07847
2022-01-01,NOR,NOK,Norway,57,8.91605,6.39296549480992,56843.1209684211,4.56700342014766,0.31404,0.16408,0.23738,0.87402,0.29531
2022-01-01,OMN,OMR,Oman,1.15,0.385,2.98701298701299,28775.5513043478,3.88281998092323,-0.27785,-0.36026,-0.31998,0.0299,-0.28814
2022-01-01,PAK,PKR,Pakistan,590,176.52,3.34239746204396,1860.83164067797,3.22673875673296,-0.02763,-0.1386,-0.08436,0.38675,-0.04149
2022-01-01,PER,PEN,Peru,12.9,3.83735,3.36169491967113,8400.28130232558,3.38614632973234,-0.06806,-0.17441,-0.12243,0.32909,-0.08134
2022-01-01,PHL,PHP,Philippines,142,50.975,2.78567925453654,5857.81453521127,3.32417040243769,-0.21334,-0.30312,-0.25924,0.12189,-0.22455
2022-01-01,POL,PLN,Poland,14.08,4.094,3.43917928676111,22044.8168181818,3.71874959205924,-0.13185,-0.23092,-0.1825,0.23812,-0.14422
2022-01-01,QAT,QAR,Qatar,13,3.641,3.57044767920901,71918.28,4.93447998746453,-0.32077,-0.39828,-0.36039,-0.03131,-0.33045
2022-01-01,ROU,RON,Romania,10.6,4.4119,2.40259298714839,26241.8250566038,3.82105711513248,-0.40975,-0.47711,-0.44419,-0.15822,-0.41816
2022-01-01,RUS,RUB,Russia,135,77.4175,1.74379177834469,27496.8067733333,3.85164892330798,-0.575,-0.6235,-0.5998,-0.39389,-0.58106
2022-01-01,SAU,SAR,Saudi Arabia,15,3.7519,3.99797435965777,29321.9808,3.896139909086,-0.03674,-0.14667,-0.09294,0.37375,-0.05047
2022-01-01,SGP,SGD,Singapore,5.9,1.35215,4.36342121806013,72219.1850847458,4.94181493944739,-0.17115,-0.26573,-0.2195,0.18207,-0.18296
2022-01-01,ZAF,ZAR,South Africa,39.9,15.47,2.57918552036199,11796.3675789474,3.46893034047682,-0.30205,-0.3817,-0.34277,-0.00462,-0.312
2022-01-01,KOR,KRW,South Korea,4600,1205.5,3.81584404811282,41020.7420645217,4.18131239863258,-0.14333,-0.24109,-0.1933,0.22175,-0.15554
2022-01-01,LKA,LKR,Sri Lanka,840,202.41,4.14999258929895,4289.8497,3.28594922453104,0.18556,0.05027,0.1164,0.69079,0.16866
2022-01-01,SWE,SEK,Sweden,54,9.3341,5.78523906964785,45307.8509333333,4.28581624151242,0.26714,0.12254,0.19322,0.80714,0.24908
2022-01-01,CHE,CHF,Switzerland,6.5,0.93105,6.98136512539606,62692.8236307692,4.70959751482229,0.39153,0.23273,0.31035,0.98454,0.3717
2022-01-01,TWN,TWD,Taiwan,75,27.814,2.69648378514417,56799.86256,4.56594894029767,-0.44562,-0.50889,-0.47797,-0.20938,-0.45353
2022-01-01,THA,THB,Thailand,128,33.295,3.84442108424688,8834.63923125,3.39673436799938,0.06244,-0.0588,0.00046,0.51521,0.0473
2022-01-01,TUR,TRY,Turkey,24.99,13.4155,1.86277067571093,12177.3700840336,3.47821777103824,-0.49726,-0.55464,-0.52659,-0.28302,-0.50443
2022-01-01,UKR,UAH,Ukraine,69,28.3673,2.43237812551776,7445.70594782609,3.36287731653109,-0.32102,-0.3985,-0.36063,-0.03167,-0.3307
2022-01-01,ARE,AED,United Arab Emirates,17,3.67305,4.62830617606621,40991.7489882353,4.18060565476823,0.03925,-0.07935,-0.02138,0.48213,0.02444
2022-01-01,USA,USD,United States,5.04,1,5.04,63577.34,4.73115874932864,0,-0.11412,-0.05834,0.42615,-0.01425
2022-01-01,URY,UYU,Uruguay,239,44.0355,5.4274392251706,13466.0156083682,3.50963017821609,0.45168,0.28602,0.36699,1.07032,0.43099
2022-01-01,VNM,VND,Vietnam,69000,22650,3.04635761589404,6021.45579182609,3.32815937045629,-0.14076,-0.23882,-0.19089,0.22541,-0.15301
2022-07-01,ARG,ARS,Argentina,590,129.115,4.56956976338923,5285.09392711865,3.4335363415056,0.1795,0.13305,0.25365,1.08352,0.35944
2022-07-01,AUS,AUD,Australia,6.7,1.44843568945539,4.62567999999999,59110.8237313433,4.47764473268733,-0.08443,-0.12049,-0.02687,0.61729,0.05525
2022-07-01,AZE,AZN,Azerbaijan,4.7,1.69825,2.76755483586044,7899.7055319149,3.48425442607553,-0.29603,-0.32376,-0.25178,0.24351,-0.18864
2022-07-01,BHR,BHD,Bahrain,1.6,0.377,4.24403183023873,28461.34625,3.88310794256852,-0.03135,-0.0695,0.02954,0.71105,0.11642
2022-07-01,BRA,BRL,Brazil,22.9,5.39175,4.24722956368526,8514.98751091703,3.49618963029024,0.07665,0.03425,0.14434,0.90184,0.24091
2022-07-01,GBR,GBP,Britain,3.69,0.831079999999998,4.44000577561728,43891.4821138211,4.18242082492214,-0.05915,-0.0962,0,0.66195,0.08439
2022-07-01,CAN,CAD,Canada,5.88,1.28915,4.56114494046465,50960.6338435374,4.31954782099595,-0.06416,-0.10102,-0.00533,0.6531,0.07861
2022-07-01,CHL,CLP,Chile,3400,928.435,3.66207650508652,15679.9604961765,3.63517536153271,-0.10717,-0.14234,-0.05104,0.57712,0.02903
2022-07-01,CHN,CNY,China,24,6.74735,3.55695198855847,15585.2733333333,3.63333862542859,-0.13236,-0.16653,-0.07782,0.53262,0
2022-07-01,COL,COP,Colombia,14950,4295.1,3.48071057716933,6823.24562036789,3.46337331901939,-0.10929,-0.14437,-0.0533,0.57337,0.02659
2022-07-01,CRI,CRC,Costa Rica,2650,678.105,3.9079493588751,13829.7766901887,3.59928560315717,-0.03773,-0.07563,0.02277,0.69979,0.10907
2022-07-01,CZE,CZK,Czech Republic,95,23.92,3.97157190635452,28919.9632368421,3.89200416833345,-0.09561,-0.13123,-0.03876,0.59754,0.04236
2022-07-01,EGY,EGP,Egypt,46,18.945,2.42808128793877,6847.15451086957,3.46383710229344,-0.37874,-0.40321,-0.33969,0.09741,-0.28397
2022-07-01,EUZ,EUR,Euro area,4.65,0.975849999999997,4.76507659988729,37416.2752088942,4.05681513618067,0.041,0,0.10644,0.83886,0.19981
2022-07-01,GTM,GTQ,Guatemala,26,7.7279,3.36443276957518,6634.66973076923,3.45971533482817,-0.13814,-0.17208,-0.08396,0.52242,-0.00666
2022-07-01,HND,HNL,Honduras,89,24.615,3.61568149502336,3409.13276966292,3.39714655555834,-0.05672,-0.09387,0.00258,0.66625,0.08719
2022-07-01,HKG,HKD,Hong Kong,21,7.84995,2.67517627500812,88357.7333571429,5.04497459272824,-0.53004,-0.54855,-0.5005,-0.16985,-0.45835
2022-07-01,HUN,HUF,Hungary,1030,389.04615,2.64750081706245,24783.9153,3.81177334985883,-0.38443,-0.40868,-0.34574,0.08736,-0.29053
2022-07-01,IND,INR,India,191,79.9513,2.38895427591546,3829.03389790576,3.40529177333913,-0.37825,-0.40273,-0.33916,0.09829,-0.28339
2022-07-01,IDN,IDR,Indonesia,35000,14977.5,2.33683859122016,8409.86740282857,3.49415051651814,-0.40728,-0.43062,-0.37001,0.04701,-0.31685
2022-07-01,ISR,ILS,Israel,17,3.43745,4.94552648038517,46219.7110588235,4.2275836752339,0.03678,-0.00405,0.10196,0.8314,0.19495
2022-07-01,JPN,JPY,Japan,390,137.865,2.82885431400283,56586.3569602564,4.42867527238389,-0.43389,-0.45618,-0.3983,0,-0.34752
2022-07-01,JOR,JOD,Jordan,2.3,0.71015,3.23875237625854,6790.3197826087,3.46273462552436,-0.17106,-0.20371,-0.11895,0.46427,-0.0446
2022-07-01,KWT,KWD,Kuwait,1.3,0.3074,4.22901756668835,27517.1234615385,3.86479196357179,-0.03021,-0.0684,0.03076,0.71308,0.11774
2022-07-01,MYS,MYR,Malaysia,10.9,4.45,2.44943820224719,20655.3459633028,3.73168760083694,-0.41826,-0.44117,-0.38169,0.0276,-0.32951
2022-07-01,MEX,MXN,Mexico,70,20.4125,3.42927127985303,13863.0091071429,3.59993024365768,-0.15575,-0.189,-0.10267,0.49132,-0.02695
2022-07-01,MDA,MDL,Moldova,60,19.298,3.10913047984247,6508.73308333334,3.45727242303072,-0.20298,-0.23437,-0.15287,0.40789,-0.08139
2022-07-01,NZL,NZD,New Zealand,7.1,1.60372063186593,4.427205,46094.2843661972,4.22515065551032,-0.07135,-0.10792,-0.01297,0.6404,0.07032
2022-07-01,NIC,NIO,Nicaragua,139,35.89,3.87294511005851,2483.15067625899,3.37918440850853,0.01577,-0.02424,0.07963,0.79429,0.17073
2022-07-01,NOR,NOK,Norway,62,9.89765,6.26411319858754,53399.5716854839,4.36685819608253,0.27132,0.22125,0.35125,1.24571,0.46527
2022-07-01,OMN,OMR,Oman,1.42,0.385,3.68831168831169,23812.7658450704,3.79293504894453,-0.13818,-0.17212,-0.084,0.52235,-0.0067
2022-07-01,PAK,PKR,Pakistan,700,221.75,3.15670800450958,1602.646525,3.36210443994807,-0.16787,-0.20065,-0.11556,0.4699,-0.04093
2022-07-01,PER,PEN,Peru,13.9,3.89285,3.57064875348395,7966.09410071943,3.48554222769047,-0.09209,-0.12785,-0.03501,0.60376,0.04642
2022-07-01,PHL,PHP,Philippines,155,56.265,2.75482093663912,5483.64025806452,3.43738773174096,-0.28972,-0.31769,-0.24507,0.25467,-0.18136
2022-07-01,POL,PLN,Poland,16.68,4.64845,3.58829287181749,19014.7139088729,3.69986271520877,-0.14046,-0.17431,-0.08642,0.51833,-0.00933
2022-07-01,QAT,QAR,Qatar,13,3.64175,3.56971236356147,73487.925,4.75653091091608,-0.33487,-0.36106,-0.29305,0.17491,-0.2334
2022-07-01,ROU,RON,Romania,11,4.82175,2.28132939285529,25839.4882727273,3.83224929328473,-0.47241,-0.49318,-0.43924,-0.06804,-0.39192
2022-07-01,SAU,SAR,Saudi Arabia,17,3.755,4.52729693741678,26437.01,3.84383998516439,0.04385,0.00274,0.10948,0.8439,0.2031
2022-07-01,SGP,SGD,Singapore,5.9,1.3914,4.24033347707345,73795.3974576271,4.7624952438519,-0.2109,-0.24198,-0.16129,0.39389,-0.09052
2022-07-01,ZAF,ZAR,South Africa,39.9,17.03625,2.34206471494607,12053.8279824561,3.56483585292069,-0.41773,-0.44066,-0.38112,0.02854,-0.3289
2022-07-01,KOR,KRW,South Korea,4600,1313.45,3.50222695953405,41916.0360381522,4.14410123628981,-0.251,-0.2805,-0.20392,0.32305,-0.13674
2022-07-01,LKA,LKR,Sri Lanka,1340,360,3.72222222222222,2747.8514869403,3.38431905951262,-0.02524,-0.06363,0.03604,0.72185,0.12346
